"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87299271211","1","YEAR 2000 COMPLIANCE EA","1997-12-15","start-actual","1999-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1997","1999","694232.174","293217.698"
"87299271233","1","EMERGENCY MALARIA","1997-11-30","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1997","2001","1050370.558","1039229.177"
"8729922204","1","UK GENERAL BUDGET SUPPORT 2003/04","2003-03-03","start-actual","2004-06-30","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2003","2004","48622366.288","53763440.86"
"8729922206","1","DEFENSE REVIEW UNIT","2002-03-02","start-actual","2007-04-30","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2002","2007","2359557.939","1153458.067"
"8729931259","0","PARLIAMENT STRATEGIC INVESTMENT","2006-01-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2006","2007","88495.575","210746.497"
"8729931258","1","SUPPORT MALARIA CONTROL /PREVENTION","2003-04-01","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2003","2007","2977229.903","2537229.241"
"8729931256","1","POVERTY REDUCTION BUDGET SUPPORT","2004-12-15","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2004","2010","278846153.846","321241265.899"
"87299381266","1","NARO/RURAL LIVELIHOODS","1998-06-01","start-actual","2006-03-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1998","2006","8105691.056","7615703.647"
"87299241138","1","STATISTICAL BUREAU","2002-06-30","start-actual","2007-06-30","end-planned","International Development Association|Norway|United Kingdom","DAC|NOR|GBR","Uganda","UGA","151","Government and civil society, general","Completion","1999","2009","11236357.622","10202935.614"
"87299221242","1","PLAN FOR MODERNISATION OF AGRICULTURE 2001","2001-01-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2001","2001","5220885.507","3602411.0"
"87299221253","1","RENEWABLE NATURAL RESOURCES","1998-01-02","start-actual","2003-03-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1998","2003","1353135.313","1237084.985"
"87299241225","1","PRIMARY SCHOOL FACILITIES 1998","1998-01-05","start-actual","2002-06-30","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1998","2002","3910891.089","3892049.493"
"87299221241","1","UK PAF EDUCATION 2001","2001-01-02","start-actual","2001-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2001","2001","4293768.115","4221819.277"
"87299381261","1","EDUCATION SECTOR PROGRAMME AID","1998-07-01","start-actual","2003-03-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1998","2003","111853088.48","57020264.178"
"87299251271","1","EDUCATION SECTOR SUPPORT","2001-01-02","start-actual","2001-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2001","30397139.092","30399411.802"
"87299251274","1","BUDGET SUPPORT EDUCATION 2000","2000-01-02","start-actual","2000-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2000","1120000.0","10120000.0"
"87299251278","1","SUPPORT TO EDUCATION PAF 2000","2000-01-02","start-actual","2000-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2000","11560000.0","11560000.0"
"87299271295","1","IN-COUNTRY TRAINING PROGRAMME 1997/98","1997-06-02","start-actual","1998-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1997","2002","4283360.79","2885468.836"
"87299271227","1","LIFE GUARD CONDOMS","1997-11-30","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1997","1998","395939.086","271986.972"
"87299211238","1","BUDGET SUPPORT TO HEALTH 2000","2000-01-02","start-actual","2000-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2000","7350000.0","7350000.0"
"87299241272","1","HIV/AIDS UMBRELLA PROGRAMME","2001-01-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2001","2003","4347826.086","1057755.098"
"87299241276","1","HEALTH BUDGET SUPPORT - PAF 2002","2002-01-02","start-actual","2002-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2002","2002","14475916.305","14270000.0"
"87299381178","1","SMALL SCALE FOOD PROCESSING","1996-01-01","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1995","1999","754617.37","747464.36"
"87299381244","1","APPROPRIATE TECHNOLOGY","1999-01-02","start-actual","1999-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1999","1999","1788803.722","123638.309"
"87299221277","1","INSTITUTIONAL SUPPORT PROJECT","2000-01-03","start-actual","2001-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2001","553037.337","491353.343"
"87299381198","1","PROGRAMME AID GRANT 1995","1995-12-08","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1995","1996","31152647.975","30722798.392"
"87299351237","1","PROGRAMME AID GRANT 1996","1996-02-10","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1996","1997","32467532.467","33726812.816"
"87299221239","1","GENERAL BUDGET SUPPORT 2001 (UK)","2001-01-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2001","2001","27460000.0","27460000.0"
"87299251250","1","BUDGET SUPPORT GRANT 2000-2003","2000-12-05","start-actual","2003-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2003","164756446.991","186179486.53"
"87299211281","1","UK GENERAL BUDGET SUPPORT 2003","2003-03-03","start-actual","2003-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2003","2003","28363047.001","30541012.216"
"87299271290","1","UK PROGRAMME AID GRANT 1998-99","1999-02-16","start-actual","1999-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1999","1999","29411764.705","22020011.038"
"87299241221","1","POST BEIJING PLATFORM OF ACTION","1997-01-31","start-actual","2001-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1997","2001","836909.389","559978.148"
"87299351222","1","NGO COMMUNITY DEVELOPMENT NETWORK","1996-01-01","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1995","1997","209990.481","96921.744"
"87299241235","1","DFCU FINAL PHASE","1997-03-15","start-actual","2001-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1997","2001","1118210.862","1043926.89"
"87299251234","1","GOVERNMENT AND CIVIL SOCIETY PROGRAMME","1999-06-01","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1999","2001","3231017.77","1033070.837"
"87299221260","1","DEREGULATION PROJECT","1998-01-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1998","2007","7331724.914","6917231.206"
"87299251283","1","TA AMNESTY","2001-01-02","start-actual","2007-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2007","9200745.221","9595931.019"
"87299251285","1","PARTNERSHIP FUND PROJECT","2001-01-02","start-actual","2007-03-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2001","2007","1086956.521","2725039.394"
"87299221280","1","HUMANITARIAN INTERVENTION IN KITGUM","2000-01-03","start-actual","2002-06-30","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2002","217215.909","291733.466"
"87299221267","1","EMERGENCY ASSISTANCE FOR MAIN ROADS","2000-01-03","start-actual","2001-09-30","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2001","1574675.324","846130.049"
"87299351232","0","LUWERO DIOCESE WATER PROJECT","1996-04-29","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1996","1999","823124.917","856427.958"
"87299241270","1","NATIONAL WATER & SANITATION PROGRAM","2000-01-02","start-actual","2006-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2006","8095779.22","5409099.875"
"8729931273","0","BUDGET SUPPORT 2011/12-2014/15","2011-10-18","start-actual","2015-10-01","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Implementation","2011","2015","121855345.911","15541150.841"
"87299241216","1","UK PROGRAMME GRANT 1997","1997-10-07","start-actual","1998-07-30","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1997","1998","32206119.162","33472873.549"
"87299211269","1","ANTI-CORRUPTION SUPPORT","2000-01-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2007","1623376.623","3078318.586"
"8729928118","1","L.VICTORIA ENVIRONMENT MANAGEMENT PROJECT","2010-01-28","start-actual","2013-06-30","end-planned","International Development Association","DAC","Uganda","UGA","140","Water supply and sanitation","Implementation","2009","2013","28070175.438","9910580.346"
"87299221927","0","RDP - PAKWACH-KARUMA ROAD","2002-04-11","start-actual","2006-06-30","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","2001","2007","23822436.548","853547.904"
"87299221930","0","RDP - ARUA-PAKWACH ROAD","2000-01-02","start-actual","2008-06-30","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1999","2008","41265474.552","50937271.82"
"8729925897","1","SUPPORT TO IGG","1999-08-17","start-actual","2001-12-31","end-planned","Denmark/DANIDA|Ireland|United Nations Development Programme","DNK|IRL|DAC","Uganda","UGA","151","Government and civil society, general","Implementation","1995","2009","2032336.179","1692438.092"
"8729935360","0","GENERAL BUDGET SUPPORT 2007/08-10 PAF","2007-07-01","start-actual","2010-06-30","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2007","2010","41322314.049","33888209.83"
"8729927987","0","ITALIAN SUPPORT TO THE HEALTH SECTOR","1997-04-30","start-actual","2000-12-29","end-planned","Italy","ITA","Uganda","UGA","120","Health","Completion","1997","2000","11265393.0","9755133.0"
"87299381058","0","POVERTY ALLEVIATION AGRICULTURE MOD KARAMOJA","2004-01-02","start-actual","2004-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Implementation","2004","2004","1649746.192","258283.671"
"8729922981","0","REINFORCE HEALTH LUGAZI DIOCESE","2003-01-02","start-actual","2005-06-30","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2003","2005","593400.421","694943.134"
"8729922982","0","MOTHER/CHILD & HIV/AIDS HOSPITAL","2003-01-02","start-actual","2005-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2003","2005","227608.008","177995.891"
"87299381007","0","POST EBOLA TA LACOR HOSPITAL","2000-01-02","start-actual","2004-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2000","2004","950000.0","1060116.0"
"87299381045","0","MEDICAL REHABILITATION N. UGANDA (LANDMINE VICTIMS)","2003-01-02","start-actual","2005-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2003","2005","1807162.276","2116408.981"
"87299381051","0","NSAMBYA HOSPITAL HIV/AIDS SUPPORT","2003-01-02","start-actual","2005-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2003","2005","780265.542","913786.249"
"8729922979","0","COORDINATE PUBLIC PRIVATE PARTNERSHIP - WEST NILE","2002-01-02","start-actual","2005-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2002","2005","537185.548","717617.135"
"87299381022","0","SUPPORT PRIVATE INDUSTRY SECTOR","2000-01-02","start-actual","2003-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2000","2003","900000.0","1654300.0"
"87299381035","0","ITALY PAF SUPPORT 2002-2004","2002-10-17","start-actual","2004-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2002","2004","2932551.319","1227651.966"
"8729925995","0","HUMANITARIAN ASSISTANCE TO IDPs IN N.UGANDA","1997-01-02","start-actual","1999-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","1997","1999","2284142.0","2284141.0"
"87299271047","0","HUMANITARIAN ASSISTANCE TO REFUGEES","1995-12-15","start-actual","1999-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","1995","1999","4875000.0","4472000.0"
"8729935362","0","TRAINING & JOB-FINDING FOR DISADVANTAGED YOUNG","2003-01-02","start-actual","2004-12-31","end-planned","Italy","ITA","Uganda","UGA","110","Education","Completion","2003","2004","10537.407","12079.426"
"8729938996","0","HUMANITARIAN ASSISTANCE FOR FOOD SECURITY 1999","1999-01-02","start-actual","","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","1999","1999","514000.0","514000.0"
"87299221008","0","ALLEVIATE POVERTY KAMWOKYA KAMPALA","2001-01-02","start-actual","2004-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2001","2004","771489.161","881671.048"
