"","NAME_0","NAME_1","NAME_2","NAME_3_unique","project_id","project_location_id","precision_code","geoname_id","place_name","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements","NAME_3","NAME_0.id","NAME_1.id","NAME_2.id","NAME_3.id"
"917","Uganda","Kamuli","Buzaaya","Nawanyago Buzaaya",87299462382,"87299462382_234143",1,234143,"Bupajengo","PPL","populated place","6295630|6255146|UG|E|443340|234143","Earth|Africa|Uganda|Eastern Region|Kamuli District|Bupajengo",1,2,1,"DISTRICT BASED HIV/AIDS- TB PROGRAM (STAR-EC)","2009-03-10","start-actual","2014-03-14","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation",2009,2014,5.5e+07,17187000,820895.522388,256522.38806,"Nawanyago",1,17,50,744
"918","Uganda","Kamuli","Buzaaya","Nawanyago Buzaaya",87299462382,"87299462382_227954",1,227954,"Nawanago","PPL","populated place","6295630|6255146|UG|E|443340|227954","Earth|Africa|Uganda|Eastern Region|Kamuli District|Nawanago",1,2,1,"DISTRICT BASED HIV/AIDS- TB PROGRAM (STAR-EC)","2009-03-10","start-actual","2014-03-14","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation",2009,2014,5.5e+07,17187000,820895.522388,256522.38806,"Nawanyago",1,17,50,744
"919","Uganda","Kamwenge","Kibale","Bwiizi Kibale",87299462365,"87299462365_233731",1,233731,"Bwizi","PPL","populated place","6295630|6255146|UG|W|448216|233731","Earth|Africa|Uganda|Western Region|Kamwenge District|Bwizi",1,2,1,"COMMUNITY CONNECTOR","2011-12-14","start-actual","2016-12-13","end-planned","United States of America","USA","Uganda","UGA","311","Agriculture","Implementation",2011,2016,23310000,2110000,271046.511628,24534.8837209,"Bwiizi",1,18,83,228
"920","Uganda","Kamwenge","Kibale","Bwiizi Kibale",87299463414,"87299463414_233731",1,233731,"Bwizi","PPL","populated place","6295630|6255146|UG|W|448216|233731","Earth|Africa|Uganda|Western Region|Kamwenge District|Bwizi",1,2,1,"LOCAL GOVERNANCE EMPOWERMENT PROGRAM","2008-12-16","start-actual","2012-07-01","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion",2008,2012,407162.237,388552.656,22620.1242778,21586.2586667,"Bwiizi",1,18,83,228
"921","Uganda","Kamwenge","Kibale","Kahunge Kibale",87299462566,"87299462566_232741",1,232741,"Kahunge","PPL","populated place","6295630|6255146|UG|W|448216|232741","Earth|Africa|Uganda|Western Region|Kamwenge District|Kahunge",1,2,1,"THE PROJECT FOR IMPROVEMENT OF ACCESS TO SAFE WATER AND SANITATION IN KYAKARAFA PARISH, KAMWENGE DISTRICT","2010-09-03","start-actual","2011-03-17","end-planned","Japan","JPN","Uganda","UGA","140","Water supply and sanitation","Completion",2010,2011,68816,60583.121,68816,60583.121,"Kahunge",1,18,83,326
"922","Uganda","Kamwenge","Kibale","Kahunge Kibale",87299463414,"87299463414_232741",1,232741,"Kahunge","PPL","populated place","6295630|6255146|UG|W|448216|232741","Earth|Africa|Uganda|Western Region|Kamwenge District|Kahunge",1,2,1,"LOCAL GOVERNANCE EMPOWERMENT PROGRAM","2008-12-16","start-actual","2012-07-01","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion",2008,2012,407162.237,388552.656,22620.1242778,21586.2586667,"Kahunge",1,18,83,326
"923","Uganda","Kamwenge","Kibale","Kahunge Kibale",87299462365,"87299462365_231608",2,231608,"Kibale County","ADM3","third-order administrative division","6295630|6255146|UG|W|448216|231608","Earth|Africa|Uganda|Western Region|Kamwenge District|Kibale County",1,1,1,"COMMUNITY CONNECTOR","2011-12-14","start-actual","2016-12-13","end-planned","United States of America","USA","Uganda","UGA","311","Agriculture","Implementation",2011,2016,23310000,2110000,271046.511628,24534.8837209,"Kahunge",1,18,83,326
"924","Uganda","Kamwenge","Kibale","Kamwenge Tc Kibale",8729922214,"8729922214_448216",3,448216,"Kamwenge District","ADM2","second-order administrative division","6295630|6255146|UG|W|448216","Earth|Africa|Uganda|Western Region|Kamwenge District",1,1,1,"APPROPRIATE RENEWABLE TECHNOLOGIES","2011-02-01","start-actual","","end-planned","Islamic Development Bank","DAC","Uganda","UGA","151","Government and civil society, general","Implementation",2011,2012,253000,108275,19461.5384615,8328.84615385,"Kamwenge Tc",1,18,83,362
"925","Uganda","Kamwenge","Kibale","Kamwenge Tc Kibale",87299462391,"87299462391_448216",3,448216,"Kamwenge District","ADM2","second-order administrative division","6295630|6255146|UG|W|448216","Earth|Africa|Uganda|Western Region|Kamwenge District",1,1,1,"SECURING UGANDA'S RIGHTS TO ESSENTIAL MEDICINES PROGRAM (SURE)","","start-actual","2014-07-16","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation",2009,2014,37830000,12161000,630500,202683.333333,"Kamwenge Tc",1,18,83,362
"926","Uganda","Kamwenge","Kibale","Kamwenge Tc Kibale",8729932236,"8729932236_448216",3,448216,"Kamwenge District","ADM2","second-order administrative division","6295630|6255146|UG|W|448216","Earth|Africa|Uganda|Western Region|Kamwenge District",1,1,1,"SEXUAL AND REPRODUCTIVE HEALTH","2007-10-23","start-actual","2012-03-31","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Implementation",2007,2012,4300000,3007233,186956.521739,130749.26087,"Kamwenge Tc",1,18,83,362
"927","Uganda","Kamwenge","Kibale","Kamwenge Tc Kibale",8729924579,"8729924579_448216",3,448216,"Kamwenge District","ADM2","second-order administrative division","6295630|6255146|UG|W|448216","Earth|Africa|Uganda|Western Region|Kamwenge District",1,1,1,"UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion",2001,2007,48129032.258,44965761.017,1552549.42768,1450508.4199,"Kamwenge Tc",1,18,83,362
"928","Uganda","Kamwenge","Kibale","Kamwenge Tc Kibale",87299463388,"87299463388_448216",3,448216,"Kamwenge District","ADM2","second-order administrative division","6295630|6255146|UG|W|448216","Earth|Africa|Uganda|Western Region|Kamwenge District",1,1,1,"SECURING A STRONGER FUTURE FOR POOR AND DISADVANTAGED GROUPS AT HIGH RISK OF MORTALITY AND MORBIDITY IN 18 DISTRICTS IN UGANDA","2006-12-19","start-actual","","end-planned","European Union","DAC","Uganda","UGA","120","Health","Completion",2006,2012,876544.137,909683.489,48696.8965,50537.9716111,"Kamwenge Tc",1,18,83,362
"929","Uganda","Kamwenge","Kibale","Kamwenge Tc Kibale",8729938740,"8729938740_448216",3,448216,"Kamwenge District","ADM2","second-order administrative division","6295630|6255146|UG|W|448216","Earth|Africa|Uganda|Western Region|Kamwenge District",1,1,1,"RURAL WATER SUPPLY $ SANITATION","2006-01-23","start-actual","2010-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","140","Water supply and sanitation","Completion",2006,2010,58910162.002,62374450.898,525983.589304,556914.740161,"Kamwenge Tc",1,18,83,362
"930","Uganda","Kamwenge","Kibale","Kamwenge Tc Kibale",8729938854,"8729938854_7732532",1,7732532,"Kamwenge","ADM4","fourth-order administrative division","6295630|6255146|UG|W|448216|231608|7732532","Earth|Africa|Uganda|Western Region|Kamwenge District|Kibale County|Kamwenge",1,1,1,"ADB III POST PRIMARY EDUCATION EDUC & TRAINING","2006-07-09","start-actual","2012-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","110","Education","Completion",2006,2012,29455081.001,31126919.891,685001.883744,723881.85793,"Kamwenge Tc",1,18,83,362
"931","Uganda","Kamwenge","Kibale","Kamwenge Tc Kibale",87299463414,"87299463414_448216",3,448216,"Kamwenge District","ADM2","second-order administrative division","6295630|6255146|UG|W|448216","Earth|Africa|Uganda|Western Region|Kamwenge District",1,1,1,"LOCAL GOVERNANCE EMPOWERMENT PROGRAM","2008-12-16","start-actual","2012-07-01","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion",2008,2012,407162.237,388552.656,22620.1242778,21586.2586667,"Kamwenge Tc",1,18,83,362
"932","Uganda","Kamwenge","Kibale","Nkoma Kibale",87299463414,"87299463414_227778",1,227778,"Nkoma","PPL","populated place","6295630|6255146|UG|W|448216|227778","Earth|Africa|Uganda|Western Region|Kamwenge District|Nkoma",1,2,1,"LOCAL GOVERNANCE EMPOWERMENT PROGRAM","2008-12-16","start-actual","2012-07-01","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion",2008,2012,407162.237,388552.656,22620.1242778,21586.2586667,"Nkoma",1,18,83,763
"933","Uganda","Kamwenge","Kitagwenda","Mahyoro Kitagwenda",87299463414,"87299463414_229492",1,229492,"Mahyoro","PPL","populated place","6295630|6255146|UG|W|448216|229492","Earth|Africa|Uganda|Western Region|Kamwenge District|Mahyoro",1,2,1,"LOCAL GOVERNANCE EMPOWERMENT PROGRAM","2008-12-16","start-actual","2012-07-01","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion",2008,2012,407162.237,388552.656,22620.1242778,21586.2586667,"Mahyoro",1,18,92,618
"934","Uganda","Kamwenge","Kitagwenda","Nyabbani Kitagwenda",87299462365,"87299462365_448233",1,448233,"Nyabani","PPL","populated place","6295630|6255146|UG|W|448216|448233","Earth|Africa|Uganda|Western Region|Kamwenge District|Nyabani",1,2,1,"COMMUNITY CONNECTOR","2011-12-14","start-actual","2016-12-13","end-planned","United States of America","USA","Uganda","UGA","311","Agriculture","Implementation",2011,2016,23310000,2110000,271046.511628,24534.8837209,"Nyabbani",1,18,92,781
"935","Uganda","Kanungu","Kinkiizi","Kambuga Kinkiizi",87299462365,"87299462365_7732525",2,7732525,"Kinkiizi","ADM3","third-order administrative division","6295630|6255146|UG|W|448217|7732525","Earth|Africa|Uganda|Western Region|Kanungu District|Kinkiizi",1,1,1,"COMMUNITY CONNECTOR","2011-12-14","start-actual","2016-12-13","end-planned","United States of America","USA","Uganda","UGA","311","Agriculture","Implementation",2011,2016,23310000,2110000,271046.511628,24534.8837209,"Kambuga",1,19,89,350
"936","Uganda","Kanungu","Kinkiizi","Kambuga Kinkiizi",87299462377,"87299462377_232448",1,232448,"Kambuga","PPL","populated place","6295630|6255146|UG|W|448217|232448","Earth|Africa|Uganda|Western Region|Kanungu District|Kambuga",1,2,1,"STRENGTHENING PARTNERSHIPS, RESULTS, AND INNOVATIONS FOR NUTRITION GLOBALLY (SPRING)","2012-05-01","start-actual","2017-04-30","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation",2012,2017,6150000,0,125510.204082,0,"Kambuga",1,19,89,350
"937","Uganda","Kanungu","Kinkiizi","Kanungu Tc Kinkiizi",87299462365,"87299462365_231128",1,231128,"Kirima","PPL","populated place","6295630|6255146|UG|W|448217|231128","Earth|Africa|Uganda|Western Region|Kanungu District|Kirima",1,2,1,"COMMUNITY CONNECTOR","2011-12-14","start-actual","2016-12-13","end-planned","United States of America","USA","Uganda","UGA","311","Agriculture","Implementation",2011,2016,23310000,2110000,271046.511628,24534.8837209,"Kanungu Tc",1,19,89,370
"938","Uganda","Kanungu","Kinkiizi","Kayonza Kinkiizi",87299462534,"87299462534_234492",1,234492,"Buhoma","PPL","populated place","6295630|6255146|UG|W|448217|234492","Earth|Africa|Uganda|Western Region|Kanungu District|Buhoma",1,2,1,"THE PROJECT FOR EXTENSION TO THE MATERNITY WARD AT BWINDI COMMUNITY HOSPITAL","2010-10-20","start-actual","","end-planned","Japan","JPN","Uganda","UGA","120","Health","Completion",2010,2011,102190,91827.81,102190,91827.81,"Kayonza",1,19,89,430
"939","Uganda","Kanungu","Kinkiizi","Kayonza Kinkiizi",87299462355,"87299462355_231707",1,231707,"Kayonza","PPL","populated place","6295630|6255146|UG|W|448217|231707","Earth|Africa|Uganda|Western Region|Kanungu District|Kayonza",1,2,1,"STRENGTHENING DECENTRALIZATION FOR SUSTAINABILITY (SDS)","2010-04-19","start-actual","2015-04-17","end-planned","United States of America","USA","Uganda","UGA","151","Government and civil society, general","Implementation",2010,2015,39990270,12090800,571289.571429,172725.714286,"Kayonza",1,19,89,430
"940","Uganda","Kanungu","Kinkiizi","Kihiihi Kinkiizi",87299462365,"87299462365_231383",1,231383,"Kihihi","PPL","populated place","6295630|6255146|UG|W|448217|231383","Earth|Africa|Uganda|Western Region|Kanungu District|Kihihi",1,2,1,"COMMUNITY CONNECTOR","2011-12-14","start-actual","2016-12-13","end-planned","United States of America","USA","Uganda","UGA","311","Agriculture","Implementation",2011,2016,23310000,2110000,271046.511628,24534.8837209,"Kihiihi",1,19,89,460
"941","Uganda","Kanungu","Kinkiizi","Kihiihi Kinkiizi",8729922440,"8729922440_448217",3,448217,"Kanungu District","ADM2","second-order administrative division","6295630|6255146|UG|W|448217","Earth|Africa|Uganda|Western Region|Kanungu District",1,1,1,"EMERGENCY CONSTRUCTION & REHABILITATION OF PRIMARY SCHOOLS","2007-09-18","start-actual","2009-12-31","end-planned","China","CHN","Uganda","UGA","110","Education","Completion",2007,2009,1327406.022,1463914.507,663703.011,731957.2535,"Kihiihi",1,19,89,460
"942","Uganda","Kanungu","Kinkiizi","Kihiihi Kinkiizi",8729938740,"8729938740_448217",3,448217,"Kanungu District","ADM2","second-order administrative division","6295630|6255146|UG|W|448217","Earth|Africa|Uganda|Western Region|Kanungu District",1,1,1,"RURAL WATER SUPPLY $ SANITATION","2006-01-23","start-actual","2010-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","140","Water supply and sanitation","Completion",2006,2010,58910162.002,62374450.898,525983.589304,556914.740161,"Kihiihi",1,19,89,460
"943","Uganda","Kanungu","Kinkiizi","Kihiihi Kinkiizi",8729932236,"8729932236_448217",3,448217,"Kanungu District","ADM2","second-order administrative division","6295630|6255146|UG|W|448217","Earth|Africa|Uganda|Western Region|Kanungu District",1,1,1,"SEXUAL AND REPRODUCTIVE HEALTH","2007-10-23","start-actual","2012-03-31","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Implementation",2007,2012,4300000,3007233,186956.521739,130749.26087,"Kihiihi",1,19,89,460
"944","Uganda","Kanungu","Kinkiizi","Kihiihi Kinkiizi",87299462403,"87299462403_231383",1,231383,"Kihihi","PPL","populated place","6295630|6255146|UG|W|448217|231383","Earth|Africa|Uganda|Western Region|Kanungu District|Kihihi",1,2,1,"COMM. BASED HIV/AIDS PREVENTION, CARE, AND SUPPORT SERVICES","2009-08-24","start-actual","2014-08-23","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation",2009,2014,5e+06,2540000,333333.333333,169333.333333,"Kihiihi",1,19,89,460
"945","Uganda","Kanungu","Kinkiizi","Kihiihi Kinkiizi",8729938854,"8729938854_8630102",1,8630102,"Kibimbiri","PPL","populated place","6295630|6255146|UG|W|8630102","Earth|Africa|Uganda|Western Region|Kibimbiri",1,2,1,"ADB III POST PRIMARY EDUCATION EDUC & TRAINING","2006-07-09","start-actual","2012-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","110","Education","Completion",2006,2012,29455081.001,31126919.891,685001.883744,723881.85793,"Kihiihi",1,19,89,460
"946","Uganda","Kanungu","Kinkiizi","Mpungu Kinkiizi",87299462355,"87299462355_7732517",1,7732517,"Mpungu","ADM4","fourth-order administrative division","6295630|6255146|UG|W|448217|7732525|7732517","Earth|Africa|Uganda|Western Region|Kanungu District|Kinkiizi|Mpungu",1,1,1,"STRENGTHENING DECENTRALIZATION FOR SUSTAINABILITY (SDS)","2010-04-19","start-actual","2015-04-17","end-planned","United States of America","USA","Uganda","UGA","151","Government and civil society, general","Implementation",2010,2015,39990270,12090800,571289.571429,172725.714286,"Mpungu",1,19,89,666
"947","Uganda","Kanungu","Kinkiizi","Rugyeyo Kinkiizi",87299462365,"87299462365_231803",1,231803,"Katungu","PPL","populated place","6295630|6255146|UG|W|448217|231803","Earth|Africa|Uganda|Western Region|Kanungu District|Katungu",1,2,1,"COMMUNITY CONNECTOR","2011-12-14","start-actual","2016-12-13","end-planned","United States of America","USA","Uganda","UGA","311","Agriculture","Implementation",2011,2016,23310000,2110000,271046.511628,24534.8837209,"Rugyeyo",1,19,89,898
"948","Uganda","Kanungu","Kinkiizi","Rutenga Kinkiizi",87299462355,"87299462355_232287",1,232287,"Kanungu","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|448217|232287","Earth|Africa|Uganda|Western Region|Kanungu District|Kanungu",1,2,1,"STRENGTHENING DECENTRALIZATION FOR SUSTAINABILITY (SDS)","2010-04-19","start-actual","2015-04-17","end-planned","United States of America","USA","Uganda","UGA","151","Government and civil society, general","Implementation",2010,2015,39990270,12090800,571289.571429,172725.714286,"Rutenga",1,19,89,907
"949","Uganda","Kanungu","Kinkiizi","Rutenga Kinkiizi",87299462355,"87299462355_226560",1,226560,"Rutenga","PPL","populated place","6295630|6255146|UG|W|448217|226560","Earth|Africa|Uganda|Western Region|Kanungu District|Rutenga",1,2,1,"STRENGTHENING DECENTRALIZATION FOR SUSTAINABILITY (SDS)","2010-04-19","start-actual","2015-04-17","end-planned","United States of America","USA","Uganda","UGA","151","Government and civil society, general","Implementation",2010,2015,39990270,12090800,571289.571429,172725.714286,"Rutenga",1,19,89,907
"950","Uganda","Kanungu","Kinkiizi","Rutenga Kinkiizi",87299462403,"87299462403_232287",1,232287,"Kanungu","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|448217|232287","Earth|Africa|Uganda|Western Region|Kanungu District|Kanungu",1,2,1,"COMM. BASED HIV/AIDS PREVENTION, CARE, AND SUPPORT SERVICES","2009-08-24","start-actual","2014-08-23","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation",2009,2014,5e+06,2540000,333333.333333,169333.333333,"Rutenga",1,19,89,907
"951","Uganda","Kanungu","Kinkiizi","Rutenga Kinkiizi",87299462365,"87299462365_226638",1,226638,"Rugyeyo","PPL","populated place","6295630|6255146|UG|W|448217|226638","Earth|Africa|Uganda|Western Region|Kanungu District|Rugyeyo",1,2,1,"COMMUNITY CONNECTOR","2011-12-14","start-actual","2016-12-13","end-planned","United States of America","USA","Uganda","UGA","311","Agriculture","Implementation",2011,2016,23310000,2110000,271046.511628,24534.8837209,"Rutenga",1,19,89,907
"952","Uganda","Kapchorwa","Kongasis","Bukwa Kongasis",8729925127,"8729925127_7056296",3,7056296,"Bukwa District","ADM2","second-order administrative division","6295630|6255146|UG|E|7056296","Earth|Africa|Uganda|Eastern Region|Bukwa District",1,1,1,"PRDP","2008-12-03","start-actual","2009-06-30","end-planned","Norway","NOR","Uganda","UGA","311|110","Agriculture|Education","Completion",2008,2010,4698996.89,10315279.203,123657.812895,271454.715868,"Bukwa",1,20,95,137
